type,f3,name,set,number,rarity,source,qr_value_pokemon,qr_value_trainer,image
Pokemon,2560,Geodude,A1a,43,C,normal,2560,10002560,cPK_10_002560_00_ISITSUBUTE_C.webp
Pokemon,2570,Graveler,A1a,44,U,normal,2570,10002570,cPK_10_002570_00_GOLONE_U.webp
Pokemon,2580,Golem,A1a,45,R,normal,2580,10002580,cPK_10_002580_00_GOLONYA_R.webp
Pokemon,2590,Aerodactyl ex,A1a,46,RR,normal,2590,10002590,cPK_10_002590_00_PTERAex_RR.webp
Pokemon,2600,Marshadow,A1a,47,R,normal,2600,10002600,cPK_10_002600_00_MARSHADOW_R.webp
Pokemon,2610,Stonjourner,A1a,48,U,normal,2610,10002610,cPK_10_002610_00_ISHIHENGIN_U.webp
Pokemon,2620,Koffing,A1a,49,C,normal,2620,10002620,cPK_10_002620_00_DOGARS_C.webp
Pokemon,2630,Weezing,A1a,50,U,normal,2630,10002630,cPK_10_002630_00_MATADOGAS_U.webp
Pokemon,2640,Purrloin,A1a,51,C,normal,2640,10002640,cPK_10_002640_00_CHORONEKO_C.webp
Pokemon,2650,Liepard,A1a,52,C,normal,2650,10002650,cPK_10_002650_00_LEPARDAS_C.webp
Pokemon,2660,Venipede,A1a,53,C,normal,2660,10002660,cPK_10_002660_00_FUSHIDE_C.webp
Pokemon,2670,Whirlipede,A1a,54,C,normal,2670,10002670,cPK_10_002670_00_WHEEGA_C.webp
Pokemon,2680,Scolipede,A1a,55,U,normal,2680,10002680,cPK_10_002680_00_PENDROR_U.webp
Pokemon,2690,Druddigon,A1a,56,U,normal,2690,10002690,cPK_10_002690_00_CRIMGAN_U.webp
Pokemon,2700,Pidgey,A1a,57,C,normal,2700,10002700,cPK_10_002700_00_POPPO_C.webp
Pokemon,2710,Pidgeotto,A1a,58,C,normal,2710,10002710,cPK_10_002710_00_PIGEON_C.webp
Pokemon,2720,Pidgeot ex,A1a,59,RR,normal,2720,10002720,cPK_10_002720_00_PIGEOTex_RR.webp
Pokemon,2730,Tauros,A1a,60,R,normal,2730,10002730,cPK_10_002730_00_KENTAUROS_R.webp
Pokemon,2740,Eevee,A1a,61,C,normal,2740,10002740,cPK_10_002740_00_EIEVUI_C.webp
Pokemon,2750,Chatot,A1a,62,C,normal,2750,10002750,cPK_10_002750_00_PERAP_C.webp
Pokemon,2760,Lapras ex,PROMO-A,14,RR,promo-only,2760,10002760,cPK_90_002760_00_LAPLACEex_RR.webp
Pokemon,2770,Mankey,PROMO-A,17,C,promo-only,2770,10002770,cPK_90_002770_00_MANKEY_C.webp
Pokemon,2780,Haunter,PROMO-A,20,C,promo-only,2780,10002780,cPK_90_002780_00_GHOST_C.webp
Pokemon,2790,Jigglypuff,PROMO-A,22,C,promo-only,2790,10002790,cPK_90_002790_00_PURIN_C.webp
Pokemon,2800,Snivy,PROMO-A,27,C,promo-only,2800,10002800,cPK_90_002800_00_TSUTARJA_C.webp
Pokemon,2810,Eevee,PROMO-A,30,C,promo-only,2810,10002810,cPK_90_002810_00_EIEVUI_C.webp
Pokemon,2820,Oddish,A2,1,C,normal,2820,10002820,cPK_10_002820_00_NAZONOKUSA_C.webp
Pokemon,2830,Gloom,A2,2,C,normal,2830,10002830,cPK_10_002830_00_KUSAIHANA_C.webp
Pokemon,2840,Bellossom,A2,3,U,normal,2840,10002840,cPK_10_002840_00_KIREIHANA_U.webp
Pokemon,2850,Tangela,A2,4,C,normal,2850,10002850,cPK_10_002850_00_MONJARA_C.webp
Pokemon,2860,Tangrowth,A2,5,U,normal,2860,10002860,cPK_10_002860_00_MOJUMBO_U.webp
Pokemon,2870,Yanma,A2,6,C,normal,2870,10002870,cPK_10_002870_00_YANYANMA_C.webp
Pokemon,2880,Yanmega ex,A2,7,RR,normal,2880,10002880,cPK_10_002880_00_MEGAYANMAex_RR.webp
Pokemon,2890,Roselia,A2,8,C,normal,2890,10002890,cPK_10_002890_00_ROSELIA_C.webp
Pokemon,2900,Roserade,A2,9,U,normal,2900,10002900,cPK_10_002900_00_ROSERADE_U.webp
Pokemon,2910,Turtwig,A2,10,C,normal,2910,10002910,cPK_10_002910_00_NAETLE_C.webp
Pokemon,2920,Grotle,A2,11,U,normal,2920,10002920,cPK_10_002920_00_HAYASHIGAME_U.webp
Pokemon,2930,Torterra,A2,12,R,normal,2930,10002930,cPK_10_002930_00_DODAITOSE_R.webp
Pokemon,2940,Kricketot,A2,13,C,normal,2940,10002940,cPK_10_002940_00_KOROBOHSHI_C.webp
Pokemon,2950,Kricketune,A2,14,C,normal,2950,10002950,cPK_10_002950_00_KOROTOCK_C.webp
Pokemon,2960,Burmy,A2,15,C,normal,2960,10002960,cPK_10_002960_00_MINOMUCCHI_C.webp
Pokemon,2970,Wormadam,A2,16,C,normal,2970,10002970,cPK_10_002970_00_MINOMADAMKUSAKINOMINO_C.webp
Pokemon,2980,Combee,A2,17,C,normal,2980,10002980,cPK_10_002980_00_MITSUHONEY_C.webp
Pokemon,2990,Vespiquen,A2,18,U,normal,2990,10002990,cPK_10_002990_00_BEEQUEN_U.webp
Pokemon,3000,Carnivine,A2,19,U,normal,3000,10003000,cPK_10_003000_00_MUSKIPPA_U.webp
Pokemon,3010,Leafeon,A2,20,R,normal,3010,10003010,cPK_10_003010_00_LEAFIA_R.webp
Pokemon,3020,Mow Rotom,A2,21,C,normal,3020,10003020,cPK_10_003020_00_CUT ROTOM_C.webp
Pokemon,3030,Shaymin,A2,22,R,normal,3030,10003030,cPK_10_003030_00_SHAYMIN_R.webp
Pokemon,3040,Magmar,A2,23,C,normal,3040,10003040,cPK_10_003040_00_BOOBER_C.webp
Pokemon,3050,Magmortar,A2,24,R,normal,3050,10003050,cPK_10_003050_00_BOOBURN_R.webp
Pokemon,3060,Slugma,A2,25,C,normal,3060,10003060,cPK_10_003060_00_MAGMAG_C.webp
Pokemon,3070,Magcargo,A2,26,U,normal,3070,10003070,cPK_10_003070_00_MAGCARGOT_U.webp
Pokemon,3080,Chimchar,A2,27,C,normal,3080,10003080,cPK_10_003080_00_HIKOZARU_C.webp
Pokemon,3090,Monferno,A2,28,U,normal,3090,10003090,cPK_10_003090_00_MOUKAZARU_U.webp
Pokemon,3100,Infernape ex,A2,29,RR,normal,3100,10003100,cPK_10_003100_00_GOUKAZARUex_RR.webp
Pokemon,3110,Heat Rotom,A2,30,C,normal,3110,10003110,cPK_10_003110_00_HEAT ROTOM_C.webp
Pokemon,3120,Swinub,A2,31,C,normal,3120,10003120,cPK_10_003120_00_URIMOO_C.webp
Pokemon,3130,Piloswine,A2,32,U,normal,3130,10003130,cPK_10_003130_00_INOMOO_U.webp
Pokemon,3140,Mamoswine,A2,33,R,normal,3140,10003140,cPK_10_003140_00_MAMMOO_R.webp
Pokemon,3150,Regice,A2,34,U,normal,3150,10003150,cPK_10_003150_00_REGICE_U.webp
Pokemon,3160,Piplup,A2,35,C,normal,3160,10003160,cPK_10_003160_00_POCHAMA_C.webp
Pokemon,3170,Prinplup,A2,36,U,normal,3170,10003170,cPK_10_003170_00_POTTAISHI_U.webp
Pokemon,3180,Empoleon,A2,37,R,normal,3180,10003180,cPK_10_003180_00_EMPERTE_R.webp
Pokemon,3190,Buizel,A2,38,C,normal,3190,10003190,cPK_10_003190_00_BUOYSEL_C.webp
Pokemon,3200,Floatzel,A2,39,U,normal,3200,10003200,cPK_10_003200_00_FLOAZEL_U.webp
Pokemon,3210,Shellos,A2,40,C,normal,3210,10003210,cPK_10_003210_00_KARANAKUSHI_C.webp
Pokemon,3220,Gastrodon,A2,41,U,normal,3220,10003220,cPK_10_003220_00_TRITODON_U.webp
Pokemon,3230,Finneon,A2,42,C,normal,3230,10003230,cPK_10_003230_00_KEIKOUO_C.webp
Pokemon,3240,Lumineon,A2,43,U,normal,3240,10003240,cPK_10_003240_00_NEOLANT_U.webp
Pokemon,3250,Snover,A2,44,C,normal,3250,10003250,cPK_10_003250_00_YUKIKABURI_C.webp
Pokemon,3260,Abomasnow,A2,45,U,normal,3260,10003260,cPK_10_003260_00_YUKINOOH_U.webp
Pokemon,3270,Glaceon,A2,46,R,normal,3270,10003270,cPK_10_003270_00_GLACIA_R.webp
Pokemon,3280,Wash Rotom,A2,47,C,normal,3280,10003280,cPK_10_003280_00_WASH ROTOM_C.webp
Pokemon,3290,Frost Rotom,A2,48,C,normal,3290,10003290,cPK_10_003290_00_FROST ROTOM_C.webp
Pokemon,3300,Palkia ex,A2,49,RR,normal,3300,10003300,cPK_10_003300_00_PALKIAex_RR.webp
Pokemon,3310,Manaphy,A2,50,U,normal,3310,10003310,cPK_10_003310_00_MANAPHY_U.webp
Pokemon,3320,Magnemite,A2,51,C,normal,3320,10003320,cPK_10_003320_00_COIL_C.webp
Pokemon,3330,Magneton,A2,52,U,normal,3330,10003330,cPK_10_003330_00_RARECOIL_U.webp
Pokemon,3340,Magnezone,A2,53,R,normal,3340,10003340,cPK_10_003340_00_JIBACOIL_R.webp
Pokemon,3350,Voltorb,A2,54,C,normal,3350,10003350,cPK_10_003350_00_BIRIRIDAMA_C.webp
Pokemon,3360,Electrode,A2,55,U,normal,3360,10003360,cPK_10_003360_00_MARUMINE_U.webp
Pokemon,3370,Electabuzz,A2,56,C,normal,3370,10003370,cPK_10_003370_00_ELEBOO_C.webp
Pokemon,3380,Electivire,A2,57,R,normal,3380,10003380,cPK_10_003380_00_ELEKIBLE_R.webp
Pokemon,3390,Shinx,A2,58,C,normal,3390,10003390,cPK_10_003390_00_KOLINK_C.webp
Pokemon,3400,Luxio,A2,59,U,normal,3400,10003400,cPK_10_003400_00_LUXIO_U.webp
Pokemon,3410,Luxray,A2,60,R,normal,3410,10003410,cPK_10_003410_00_RENTORAR_R.webp
Pokemon,3420,Pachirisu ex,A2,61,RR,normal,3420,10003420,cPK_10_003420_00_PACHIRISUex_RR.webp
Pokemon,3430,Rotom,A2,62,C,normal,3430,10003430,cPK_10_003430_00_ROTOM_C.webp
Pokemon,3440,Togepi,A2,63,C,normal,3440,10003440,cPK_10_003440_00_TOGEPY_C.webp
Pokemon,3450,Togetic,A2,64,U,normal,3450,10003450,cPK_10_003450_00_TOGECHICK_U.webp
Pokemon,3460,Togekiss,A2,65,R,normal,3460,10003460,cPK_10_003460_00_TOGEKISS_R.webp
Pokemon,3470,Misdreavus,A2,66,C,normal,3470,10003470,cPK_10_003470_00_MUMA_C.webp
Pokemon,3480,Mismagius ex,A2,67,RR,normal,3480,10003480,cPK_10_003480_00_MUMARGIex_RR.webp
Pokemon,3490,Ralts,A2,68,C,normal,3490,10003490,cPK_10_003490_00_RALTS_C.webp
Pokemon,3500,Kirlia,A2,69,C,normal,3500,10003500,cPK_10_003500_00_KIRLIA_C.webp
Pokemon,3510,Duskull,A2,70,C,normal,3510,10003510,cPK_10_003510_00_YOMAWARU_C.webp
Pokemon,3520,Dusclops,A2,71,U,normal,3520,10003520,cPK_10_003520_00_SAMAYOURU_U.webp
Pokemon,3530,Dusknoir,A2,72,R,normal,3530,10003530,cPK_10_003530_00_YONOIR_R.webp
Pokemon,3540,Drifloon,A2,73,C,normal,3540,10003540,cPK_10_003540_00_FUWANTE_C.webp
Pokemon,3550,Drifblim,A2,74,U,normal,3550,10003550,cPK_10_003550_00_FUWARIDE_U.webp
Pokemon,3560,Uxie,A2,75,U,normal,3560,10003560,cPK_10_003560_00_YUXIE_U.webp
Pokemon,3570,Mesprit,A2,76,R,normal,3570,10003570,cPK_10_003570_00_EMRIT_R.webp
Pokemon,3580,Azelf,A2,77,U,normal,3580,10003580,cPK_10_003580_00_AGNOME_U.webp
Pokemon,3590,Giratina,A2,78,R,normal,3590,10003590,cPK_10_003590_00_ORIGINGIRATINA_R.webp
Pokemon,3600,Cresselia,A2,79,R,normal,3600,10003600,cPK_10_003600_00_CRESSELIA_R.webp
Pokemon,3610,Rhyhorn,A2,80,C,normal,3610,10003610,cPK_10_003610_00_SIHORN_C.webp
Pokemon,3620,Rhydon,A2,81,U,normal,3620,10003620,cPK_10_003620_00_SIDON_U.webp
Pokemon,3630,Rhyperior,A2,82,R,normal,3630,10003630,cPK_10_003630_00_DOSIDON_R.webp
Pokemon,3640,Gligar,A2,83,C,normal,3640,10003640,cPK_10_003640_00_GLIGER_C.webp
Pokemon,3650,Gliscor,A2,84,U,normal,3650,10003650,cPK_10_003650_00_GLION_U.webp
Pokemon,3660,Hitmontop,A2,85,C,normal,3660,10003660,cPK_10_003660_00_KAPOERER_C.webp
Pokemon,3670,Nosepass,A2,86,C,normal,3670,10003670,cPK_10_003670_00_NOSEPASS_C.webp
Pokemon,3680,Regirock,A2,87,U,normal,3680,10003680,cPK_10_003680_00_REGIROCK_U.webp
Pokemon,3690,Cranidos,A2,88,U,normal,3690,10003690,cPK_10_003690_00_ZUGAIDOS_U.webp
Pokemon,3700,Rampardos,A2,89,R,normal,3700,10003700,cPK_10_003700_00_RAMPALD_R.webp
Pokemon,3710,Wormadam,A2,90,C,normal,3710,10003710,cPK_10_003710_00_MINOMADAMSUNACHINOMINO_C.webp
Pokemon,3720,Riolu,A2,91,C,normal,3720,10003720,cPK_10_003720_00_RIOLU_C.webp
Pokemon,3730,Lucario,A2,92,R,normal,3730,10003730,cPK_10_003730_00_LUCARIO_R.webp
Pokemon,3740,Hippopotas,A2,93,C,normal,3740,10003740,cPK_10_003740_00_HIPPOPOTAS_C.webp
Pokemon,3750,Hippowdon,A2,94,U,normal,3750,10003750,cPK_10_003750_00_KABALDON_U.webp
Pokemon,3760,Gallade ex,A2,95,RR,normal,3760,10003760,cPK_10_003760_00_ERUREIDOex_RR.webp
Pokemon,3770,Murkrow,A2,96,C,normal,3770,10003770,cPK_10_003770_00_YAMIKARASU_C.webp
Pokemon,3780,Honchkrow,A2,97,U,normal,3780,10003780,cPK_10_003780_00_DONGKARASU_U.webp
Pokemon,3790,Sneasel,A2,98,C,normal,3790,10003790,cPK_10_003790_00_NYULA_C.webp
Pokemon,3800,Weavile ex,A2,99,RR,normal,3800,10003800,cPK_10_003800_00_MANYULAex_RR.webp
Pokemon,3810,Poochyena,A2,100,C,normal,3810,10003810,cPK_10_003810_00_POCHIENA_C.webp
Pokemon,3820,Mightyena,A2,101,U,normal,3820,10003820,cPK_10_003820_00_GRAENA_U.webp
Pokemon,3830,Stunky,A2,102,C,normal,3830,10003830,cPK_10_003830_00_SKUNPUU_C.webp
Pokemon,3840,Skuntank,A2,103,U,normal,3840,10003840,cPK_10_003840_00_SKUTANK_U.webp
Pokemon,3850,Spiritomb,A2,104,U,normal,3850,10003850,cPK_10_003850_00_MIKARUGE_U.webp
Pokemon,3860,Skorupi,A2,105,C,normal,3860,10003860,cPK_10_003860_00_SCORUPI_C.webp
Pokemon,3870,Drapion,A2,106,U,normal,3870,10003870,cPK_10_003870_00_DORAPION_U.webp
Pokemon,3880,Croagunk,A2,107,C,normal,3880,10003880,cPK_10_003880_00_GUREGGRU_C.webp
Pokemon,3890,Toxicroak,A2,108,U,normal,3890,10003890,cPK_10_003890_00_DOKUROG_U.webp
Pokemon,3900,Darkrai,A2,109,R,normal,3900,10003900,cPK_10_003900_00_DARKRAI_R.webp
Pokemon,3910,Darkrai ex,A2,110,RR,normal,3910,10003910,cPK_10_003910_00_DARKRAIex_RR.webp
Pokemon,3920,Skarmory,A2,111,U,normal,3920,10003920,cPK_10_003920_00_AIRMD_U.webp
Pokemon,3930,Registeel,A2,112,U,normal,3930,10003930,cPK_10_003930_00_REGISTEEL_U.webp
Pokemon,3940,Shieldon,A2,113,U,normal,3940,10003940,cPK_10_003940_00_TATETOPS_U.webp
Pokemon,3950,Bastiodon,A2,114,R,normal,3950,10003950,cPK_10_003950_00_TORIDEPS_R.webp
Pokemon,3960,Wormadam,A2,115,C,normal,3960,10003960,cPK_10_003960_00_MINOMADAMGOMINOMINO_C.webp
Pokemon,3970,Bronzor,A2,116,C,normal,3970,10003970,cPK_10_003970_00_DOHMIRROR_C.webp
Pokemon,3980,Bronzong,A2,117,U,normal,3980,10003980,cPK_10_003980_00_DOHTAKUN_U.webp
Pokemon,3990,Probopass,A2,118,U,normal,3990,10003990,cPK_10_003990_00_DAINOSE_U.webp
Pokemon,4000,Dialga ex,A2,119,RR,normal,4000,10004000,cPK_10_004000_00_DIALGAex_RR.webp
Pokemon,4010,Heatran,A2,120,R,normal,4010,10004010,cPK_10_004010_00_HEATRAN_R.webp
Pokemon,4020,Gible,A2,121,C,normal,4020,10004020,cPK_10_004020_00_FUKAMARU_C.webp
Pokemon,4030,Gabite,A2,122,U,normal,4030,10004030,cPK_10_004030_00_GABITE_U.webp
Pokemon,4040,Garchomp,A2,123,R,normal,4040,10004040,cPK_10_004040_00_GABURIAS_R.webp
Pokemon,4050,Lickitung,A2,124,C,normal,4050,10004050,cPK_10_004050_00_BERORINGA_C.webp
Pokemon,4060,Lickilicky ex,A2,125,RR,normal,4060,10004060,cPK_10_004060_00_BEROBELTex_RR.webp
Pokemon,4070,Eevee,A2,126,C,normal,4070,10004070,cPK_10_004070_00_EIEVUI_C.webp
Pokemon,4080,Porygon,A2,127,C,normal,4080,10004080,cPK_10_004080_00_PORYGON_C.webp
Pokemon,4090,Porygon2,A2,128,U,normal,4090,10004090,cPK_10_004090_00_PORYGON2_U.webp
Pokemon,4100,Porygon-Z,A2,129,R,normal,4100,10004100,cPK_10_004100_00_PORYGON-Z_R.webp
Pokemon,4110,Aipom,A2,130,C,normal,4110,10004110,cPK_10_004110_00_EIPAM_C.webp
Pokemon,4120,Ambipom,A2,131,C,normal,4120,10004120,cPK_10_004120_00_ETEBOTH_C.webp
Pokemon,4130,Starly,A2,132,C,normal,4130,10004130,cPK_10_004130_00_MUKKURU_C.webp
Pokemon,4140,Staravia,A2,133,C,normal,4140,10004140,cPK_10_004140_00_MUKUBIRD_C.webp
Pokemon,4150,Staraptor,A2,134,U,normal,4150,10004150,cPK_10_004150_00_MUKUHAWK_U.webp
Pokemon,4160,Bidoof,A2,135,C,normal,4160,10004160,cPK_10_004160_00_BIPPA_C.webp
Pokemon,4170,Bibarel,A2,136,C,normal,4170,10004170,cPK_10_004170_00_BEADARU_C.webp
Pokemon,4180,Buneary,A2,137,C,normal,4180,10004180,cPK_10_004180_00_MIMIROL_C.webp
Pokemon,4190,Lopunny,A2,138,C,normal,4190,10004190,cPK_10_004190_00_MIMILOP_C.webp
Pokemon,4200,Glameow,A2,139,C,normal,4200,10004200,cPK_10_004200_00_NYARMAR_C.webp
Pokemon,4210,Purugly,A2,140,U,normal,4210,10004210,cPK_10_004210_00_BUNYATTO_U.webp
Pokemon,4220,Chatot,A2,141,C,normal,4220,10004220,cPK_10_004220_00_PERAP_C.webp
Pokemon,4230,Fan Rotom,A2,142,C,normal,4230,10004230,cPK_10_004230_00_SPIN ROTOM_C.webp
Pokemon,4240,Regigigas,A2,143,R,normal,4240,10004240,cPK_10_004240_00_REGIGIGAS_R.webp
Pokemon,4250,Heracross,A2a,1,U,normal,4250,10004250,cPK_10_004250_00_HERACROS_U.webp
Pokemon,4260,Burmy,A2a,2,C,normal,4260,10004260,cPK_10_004260_00_MINOMUCCHI_C.webp
Pokemon,4270,Mothim,A2a,3,U,normal,4270,10004270,cPK_10_004270_00_GAMALE_U.webp
Pokemon,4280,Combee,A2a,4,C,normal,4280,10004280,cPK_10_004280_00_MITSUHONEY_C.webp
Pokemon,4290,Vespiquen,A2a,5,U,normal,4290,10004290,cPK_10_004290_00_BEEQUEN_U.webp
Pokemon,4300,Cherubi,A2a,6,C,normal,4300,10004300,cPK_10_004300_00_CHERINBO_C.webp
Pokemon,4310,Cherrim,A2a,7,U,normal,4310,10004310,cPK_10_004310_00_CHERRIM_U.webp
Pokemon,4320,Cherrim,A2a,8,U,normal,4320,10004320,cPK_10_004320_00_CHERRIM_U.webp
Pokemon,4330,Carnivine,A2a,9,R,normal,4330,10004330,cPK_10_004330_00_MUSKIPPA_R.webp
Pokemon,4340,Leafeon ex,A2a,10,RR,normal,4340,10004340,cPK_10_004340_00_LEAFIAex_RR.webp
Pokemon,4350,Houndour,A2a,11,C,normal,4350,10004350,cPK_10_004350_00_DELVIL_C.webp
Pokemon,4360,Houndoom,A2a,12,U,normal,4360,10004360,cPK_10_004360_00_HELLGAR_U.webp
Pokemon,4370,Heatran,A2a,13,R,normal,4370,10004370,cPK_10_004370_00_HEATRAN_R.webp
Pokemon,4380,Marill,A2a,14,C,normal,4380,10004380,cPK_10_004380_00_MARIL_C.webp
Pokemon,4390,Azumarill,A2a,15,C,normal,4390,10004390,cPK_10_004390_00_MARILLI_C.webp
Pokemon,4400,Barboach,A2a,16,C,normal,4400,10004400,cPK_10_004400_00_DOJOACH_C.webp
Pokemon,4410,Whiscash,A2a,17,U,normal,4410,10004410,cPK_10_004410_00_NAMAZUN_U.webp
Pokemon,4420,Snorunt,A2a,18,C,normal,4420,10004420,cPK_10_004420_00_YUKIWARASHI_C.webp
Pokemon,4430,Froslass,A2a,19,U,normal,4430,10004430,cPK_10_004430_00_YUKIMENOKO_U.webp
Pokemon,4440,Snover,A2a,20,C,normal,4440,10004440,cPK_10_004440_00_YUKIKABURI_C.webp
Pokemon,4450,Abomasnow,A2a,21,R,normal,4450,10004450,cPK_10_004450_00_YUKINOOH_R.webp
Pokemon,4460,Glaceon ex,A2a,22,RR,normal,4460,10004460,cPK_10_004460_00_GLACIAex_RR.webp
Pokemon,4470,Palkia,A2a,23,R,normal,4470,10004470,cPK_10_004470_00_ORIGINPALKIA_R.webp
Pokemon,4480,Phione,A2a,24,U,normal,4480,10004480,cPK_10_004480_00_PHIONE_U.webp
Pokemon,4490,Pikachu,A2a,25,C,normal,4490,10004490,cPK_10_004490_00_PIKACHU_C.webp
Pokemon,4500,Raichu,A2a,26,R,normal,4500,10004500,cPK_10_004500_00_RAICHU_R.webp
Pokemon,4510,Electrike,A2a,27,C,normal,4510,10004510,cPK_10_004510_00_RAKURAI_C.webp
Pokemon,4520,Manectric,A2a,28,U,normal,4520,10004520,cPK_10_004520_00_LIVOLT_U.webp
Pokemon,4530,Clefairy,A2a,29,C,normal,4530,10004530,cPK_10_004530_00_PIPPI_C.webp
Pokemon,4540,Clefable,A2a,30,U,normal,4540,10004540,cPK_10_004540_00_PIXY_U.webp
Pokemon,4550,Gastly,A2a,31,C,normal,4550,10004550,cPK_10_004550_00_GHOS_C.webp
Pokemon,4560,Haunter,A2a,32,C,normal,4560,10004560,cPK_10_004560_00_GHOST_C.webp
Pokemon,4570,Gengar,A2a,33,U,normal,4570,10004570,cPK_10_004570_00_GANGAR_U.webp
Pokemon,4580,Unown,A2a,34,U,normal,4580,10004580,cPK_10_004580_00_UNKNOWN_U.webp
Pokemon,4590,Rotom,A2a,35,R,normal,4590,10004590,cPK_10_004590_00_ROTOM_R.webp
Pokemon,4600,Sudowoodo,A2a,36,U,normal,4600,10004600,cPK_10_004600_00_USOKKIE_U.webp
Pokemon,4610,Phanpy,A2a,37,C,normal,4610,10004610,cPK_10_004610_00_GOMAZOU_C.webp
Pokemon,4620,Donphan,A2a,38,U,normal,4620,10004620,cPK_10_004620_00_DONFAN_U.webp
Pokemon,4630,Larvitar,A2a,39,C,normal,4630,10004630,cPK_10_004630_00_YOGIRAS_C.webp
Pokemon,4640,Pupitar,A2a,40,U,normal,4640,10004640,cPK_10_004640_00_SANAGIRAS_U.webp
Pokemon,4650,Tyranitar,A2a,41,R,normal,4650,10004650,cPK_10_004650_00_BANGIRAS_R.webp
Pokemon,4660,Nosepass,A2a,42,C,normal,4660,10004660,cPK_10_004660_00_NOSEPASS_C.webp
Pokemon,4670,Meditite,A2a,43,C,normal,4670,10004670,cPK_10_004670_00_ASANAN_C.webp
Pokemon,4680,Medicham,A2a,44,U,normal,4680,10004680,cPK_10_004680_00_CHAREM_U.webp
Pokemon,4690,Gible,A2a,45,C,normal,4690,10004690,cPK_10_004690_00_FUKAMARU_C.webp
Pokemon,4700,Gabite,A2a,46,C,normal,4700,10004700,cPK_10_004700_00_GABITE_C.webp
Pokemon,4710,Garchomp ex,A2a,47,RR,normal,4710,10004710,cPK_10_004710_00_GABURIASex_RR.webp
Pokemon,4720,Zubat,A2a,48,C,normal,4720,10004720,cPK_10_004720_00_ZUBAT_C.webp
Pokemon,4730,Golbat,A2a,49,C,normal,4730,10004730,cPK_10_004730_00_GOLBAT_C.webp
Pokemon,4740,Crobat,A2a,50,R,normal,4740,10004740,cPK_10_004740_00_CROBAT_R.webp
Pokemon,4750,Croagunk,A2a,51,C,normal,4750,10004750,cPK_10_004750_00_GUREGGRU_C.webp
Pokemon,4760,Toxicroak,A2a,52,U,normal,4760,10004760,cPK_10_004760_00_DOKUROG_U.webp
Pokemon,4770,Magnemite,A2a,53,C,normal,4770,10004770,cPK_10_004770_00_COIL_C.webp
Pokemon,4780,Magneton,A2a,54,C,normal,4780,10004780,cPK_10_004780_00_RARECOIL_C.webp
Pokemon,4790,Magnezone,A2a,55,R,normal,4790,10004790,cPK_10_004790_00_JIBACOIL_R.webp
Pokemon,4800,Mawile,A2a,56,C,normal,4800,10004800,cPK_10_004800_00_KUCHEAT_C.webp
Pokemon,4810,Probopass ex,A2a,57,RR,normal,4810,10004810,cPK_10_004810_00_DAINOSEex_RR.webp
Pokemon,4820,Bronzor,A2a,58,C,normal,4820,10004820,cPK_10_004820_00_DOHMIRROR_C.webp
Pokemon,4830,Bronzong,A2a,59,U,normal,4830,10004830,cPK_10_004830_00_DOHTAKUN_U.webp
Pokemon,4840,Dialga,A2a,60,R,normal,4840,10004840,cPK_10_004840_00_ORIGINDIALGA_R.webp
Pokemon,4850,Giratina,A2a,61,R,normal,4850,10004850,cPK_10_004850_00_GIRATINA_R.webp
Pokemon,4860,Eevee,A2a,62,C,normal,4860,10004860,cPK_10_004860_00_EIEVUI_C.webp
Pokemon,4870,Snorlax,A2a,63,U,normal,4870,10004870,cPK_10_004870_00_KABIGON_U.webp
Pokemon,4880,Hoothoot,A2a,64,C,normal,4880,10004880,cPK_10_004880_00_HOHO_C.webp
Pokemon,4890,Noctowl,A2a,65,U,normal,4890,10004890,cPK_10_004890_00_YORUNOZUKU_U.webp
Pokemon,4900,Starly,A2a,66,C,normal,4900,10004900,cPK_10_004900_00_MUKKURU_C.webp
Pokemon,4910,Staravia,A2a,67,C,normal,4910,10004910,cPK_10_004910_00_MUKUBIRD_C.webp
Pokemon,4920,Staraptor,A2a,68,U,normal,4920,10004920,cPK_10_004920_00_MUKUHAWK_U.webp
Pokemon,4930,Shaymin,A2a,69,R,normal,4930,10004930,cPK_10_004930_00_SHAYMIN_R.webp
Pokemon,4940,Arceus,A2a,70,R,normal,4940,10004940,cPK_10_004940_00_ARCEUS_R.webp
Pokemon,4950,Arceus ex,A2a,71,RR,normal,4950,10004950,cPK_10_004950_00_ARCEUSex_RR.webp
Pokemon,4960,Cresselia ex,PROMO-A,37,RR,promo-only,4960,10004960,cPK_90_004960_00_CRESSELIAex_RR.webp
Pokemon,4970,Misdreavus,PROMO-A,38,C,promo-only,4970,10004970,cPK_90_004970_00_MUMA_C.webp
Pokemon,4980,Nosepass,PROMO-A,45,C,promo-only,4980,10004980,cPK_90_004980_00_NOSEPASS_C.webp
Pokemon,4990,Staraptor,PROMO-A,47,C,promo-only,4990,10004990,cPK_90_004990_00_MUKUHAWK_C.webp
Pokemon,5000,Floatzel,PROMO-A,53,C,promo-only,5000,10005000,cPK_90_005000_00_FLOAZEL_C.webp
Pokemon,5010,Pawmot,A2b,28,R,normal,5010,10005010,cPK_10_005010_00_PARMOT_R.webp
Pokemon,5020,Machamp,A2b,39,R,normal,5020,10005020,cPK_10_005020_00_KAIRIKY_R.webp
Pokemon,5030,Ekans,PROMO-A,56,C,promo-only,5030,10005030,cPK_90_005030_00_ARBO_C.webp
